child_id,mother_id,race_code,sex_code,birth_month,birth_year,birth_order,mother_age_at_birth,highest_grade_category,highest_degree_code,has_ged,has_hs_diploma,has_associates,has_ba,has_bs,has_masters,has_phd,has_professional_degree,snap_1994,snap_1996,snap_1998,snap_2000,snap_2002,snap_2004,snap_2006,snap_2008,snap_2010,snap_2012,snap_2014,snap_2016,snap_2018,tanf_afdc_1994,tanf_afdc_1996,tanf_afdc_1998,tanf_afdc_2000,tanf_afdc_2002,tanf_afdc_2004,tanf_afdc_2006,tanf_afdc_2008,tanf_afdc_2010,tanf_afdc_2012,tanf_afdc_2014,tanf_afdc_2016,tanf_afdc_2018,mother_educ_1979,mother_educ_1994,mother_educ_2006,mother_educ_2006_revised,mother_educ_2008,mother_educ_2012,father_in_hh_1994,father_in_hh_1996,father_in_hh_1998,father_in_hh_2000,father_in_hh_2002,father_in_hh_2004,father_in_hh_2006,race,sex,female,valid_snap_waves,valid_tanf_afdc_waves,snap_wave_count,tanf_afdc_wave_count,any_snap,any_tanf_afdc,exposure_group,hs_or_more_from_grade,associate_or_more_from_grade,bachelors_or_more_from_grade,hs_or_more_from_degree,associate_or_more_from_degree,bachelors_or_more_from_degree,mother_educ_latest,mother_educ_baseline_1979,valid_father_hh_waves,father_in_hh_wave_count,father_in_hh_any,region,urban_rural,ppvt_avg,math_avg,ppvt_earliest,math_earliest,ever_worked,avg_earn_per_wk,avg_work_freq
994101,9941,1,2.0,7.0,1990,1,30.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,11.0,11.0,11.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,6,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,6,6,1.0,,,34.0,,34.0,,,,
994102,9941,1,1.0,2.0,1994,2,34.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Male,0.0,3,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,6,6,1.0,,,,,,,0.0,,
994401,9944,1,1.0,3.0,1983,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,1.0,,,,,,Hispanic,Male,0.0,0,0,0,0,,,,,,,,,,9.0,9.0,1,1,1.0,,,24.0,13.0,24.0,13.0,,,
994402,9944,1,2.0,8.0,1986,2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,1.0,,,,,,Hispanic,Female,1.0,0,0,0,0,,,,,,,,,,9.0,9.0,1,1,1.0,,,,,,,,,
994501,9945,1,2.0,10.0,1977,1,20.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,,,,,Hispanic,Female,1.0,11,7,2,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,3,3,1.0,West,Urban,75.0,37.75,46.0,35.0,,,
994502,9945,1,1.0,3.0,1981,2,24.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,0.0,,,,,,,,0.0,,0.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,Hispanic,Male,0.0,10,3,2,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,5,5,1.0,West,Urban,15.0,18.0,13.0,7.0,,,
994503,9945,1,2.0,11.0,1984,3,27.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,0.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,Hispanic,Female,1.0,7,2,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,5,5,1.0,West,Urban,56.0,38.5,39.0,14.0,,,
994504,9945,1,1.0,12.0,1991,4,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,Hispanic,Male,0.0,4,0,1,0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5,5,1.0,West,Urban,85.0,24.666666666666668,85.0,13.0,0.0,,
994601,9946,1,2.0,2.0,1977,1,19.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,8.0,11.0,12.0,12.0,12.0,12.0,1.0,,0.0,0.0,,,,Hispanic,Female,1.0,8,4,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,12.0,8.0,3,1,1.0,West,Urban,82.0,47.333333333333336,63.0,45.0,,,
994602,9946,1,1.0,11.0,1981,2,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,8.0,11.0,12.0,12.0,12.0,12.0,1.0,,0.0,0.0,0.0,,,Hispanic,Male,0.0,7,1,0,0,0.0,0.0,Neither,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,4,1,1.0,West,Urban,58.5,36.25,17.0,22.0,,,
994801,9948,1,1.0,5.0,1990,1,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,,,,,0.0,0.0,0.0,,,,,Hispanic,Male,0.0,0,0,0,0,,,,,,,,,,12.0,8.0,3,0,0.0,,,40.0,33.0,40.0,33.0,,,
995101,9951,2,2.0,2.0,1984,1,21.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,9.0,12.0,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Female,1.0,8,5,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,13.0,9.0,6,0,0.0,West,Urban,56.333333333333336,23.8,29.0,13.0,,,
995102,9951,2,1.0,7.0,1985,2,22.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.0,9.0,12.0,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,7,1,5,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,13.0,9.0,6,0,0.0,West,Urban,30.666666666666668,18.6,14.0,5.0,,,
995103,9951,2,1.0,9.0,1989,3,26.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,9.0,12.0,13.0,14.0,13.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,,Black,Male,0.0,6,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,13.0,9.0,6,5,1.0,South,Urban,54.0,29.25,26.0,9.0,1.0,2500.0,4.0
995104,9951,2,1.0,5.0,2000,4,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,13.0,14.0,13.0,13.0,,,,1.0,1.0,1.0,,Black,Male,0.0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,3,3,1.0,South,Urban,48.0,25.2,4.0,9.0,0.0,,
995301,9953,1,2.0,6.0,1989,1,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,8.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,,Hispanic,Female,1.0,6,1,1,0,1.0,0.0,SNAP only,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,6,4,1.0,West,Rural,39.0,26.75,39.0,11.0,0.0,,
995302,9953,1,1.0,7.0,1992,2,28.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,8.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,,Hispanic,Male,0.0,3,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,6,4,1.0,West,Urban,60.0,39.5,22.0,13.0,1.0,1000.0,2.0
995303,9953,1,2.0,1.0,1996,3,31.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,8.0,11.0,11.0,11.0,11.0,11.0,,1.0,0.0,1.0,1.0,0.0,,Hispanic,Female,1.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,5,3,1.0,West,Urban,73.0,37.25,57.0,15.0,0.0,,
995304,9953,1,1.0,1.0,1999,4,34.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8.0,11.0,11.0,11.0,11.0,11.0,,,,1.0,1.0,0.0,,Hispanic,Male,0.0,1,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,3,2,1.0,West,Urban,76.5,38.2,49.0,17.0,0.0,,
995501,9955,1,2.0,6.0,1988,1,26.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9.0,9.0,9.0,12.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,7,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,6,6,1.0,Midwest,Urban,33.0,53.0,33.0,53.0,0.0,,
995502,9955,1,1.0,8.0,1995,2,33.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9.0,9.0,9.0,12.0,10.0,9.0,,1.0,1.0,1.0,1.0,1.0,,Hispanic,Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,5,5,1.0,Midwest,Urban,79.0,32.25,71.0,13.0,0.0,,
996001,9960,1,1.0,4.0,1981,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,Hispanic,Male,0.0,0,0,0,0,,,,,,,,,,7.0,7.0,0,0,,,,,,,,,,
996002,9960,1,2.0,1.0,1984,2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,Hispanic,Female,1.0,0,0,0,0,,,,,,,,,,7.0,7.0,0,0,,,,,,,,,,
996501,9965,1,1.0,6.0,1975,1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,10.0,13.0,10.0,,0.0,,,,,,,Hispanic,Male,0.0,0,0,0,0,,,,,,,,,,10.0,13.0,1,0,0.0,,,,43.0,,43.0,,,
996502,9965,1,1.0,7.0,1978,2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,10.0,13.0,10.0,,0.0,,,,,,,Hispanic,Male,0.0,0,0,0,0,,,,,,,,,,10.0,13.0,1,0,0.0,,,101.0,31.0,101.0,31.0,,,
996601,9966,1,2.0,10.0,1975,1,16.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,,1.0,,Hispanic,Female,1.0,10,10,5,3,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,5,5,1.0,West,Urban,98.0,48.5,82.0,35.0,,,
996602,9966,1,2.0,4.0,1978,2,19.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,11,9,7,7,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,6,6,1.0,West,Urban,80.33333333333333,40.25,51.0,34.0,,,
996603,9966,1,2.0,7.0,1983,3,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,10,10,7,5,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,6,1.0,West,Urban,57.0,19.2,55.0,11.0,,,
996604,9966,1,1.0,7.0,1994,4,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Male,0.0,4,1,2,0,1.0,0.0,SNAP only,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,6,1.0,West,Urban,90.0,37.0,77.0,14.0,1.0,2000.0,5.0
996701,9967,1,2.0,8.0,1974,1,15.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,8.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,,,,,,Hispanic,Female,1.0,8,8,2,2,1.0,1.0,Both SNAP and TANF/AFDC,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,2,0,0.0,West,Urban,94.5,47.5,84.0,39.0,,,
996702,9967,1,2.0,7.0,1977,2,18.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,8.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,,,,,,Hispanic,Female,1.0,11,10,4,4,1.0,1.0,Both SNAP and TANF/AFDC,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,2,0,0.0,West,Urban,68.5,40.5,50.0,31.0,,,
996703,9967,1,1.0,5.0,1982,3,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,8.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,,,,,Hispanic,Male,0.0,8,8,2,2,1.0,1.0,Both SNAP and TANF/AFDC,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3,0,0.0,West,Urban,54.0,29.2,6.0,13.0,,,
997001,9970,2,2.0,4.0,1981,1,21.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,12.0,13.0,13.0,13.0,13.0,13.0,1.0,0.0,0.0,,,0.0,,Black,Female,1.0,11,2,1,0,1.0,0.0,SNAP only,1.0,1.0,0.0,1.0,1.0,0.0,13.0,12.0,4,1,1.0,West,Urban,72.0,40.75,34.0,21.0,,,
997002,9970,2,2.0,9.0,1987,2,27.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12.0,13.0,13.0,13.0,13.0,13.0,1.0,0.0,0.0,,,,,Black,Female,1.0,8,0,0,0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,13.0,12.0,3,1,1.0,West,Urban,79.66666666666667,26.666666666666668,38.0,17.0,,,
997003,9970,2,1.0,12.0,1990,3,30.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,0.0,0.0,12.0,13.0,13.0,13.0,13.0,13.0,1.0,0.0,0.0,,,,,Black,Male,0.0,7,2,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,13.0,12.0,3,1,1.0,West,Urban,17.0,27.0,17.0,12.0,1.0,3000.0,5.0
997004,9970,2,1.0,2.0,1993,4,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,12.0,13.0,13.0,13.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,6,1,2,0,1.0,0.0,SNAP only,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,6,1,1.0,West,Urban,99.0,40.25,99.0,23.0,0.0,,
997005,9970,2,1.0,4.0,1997,5,36.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,12.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.0,0.0,,,Black,Male,0.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,13.0,12.0,3,0,0.0,West,Urban,70.0,26.75,43.0,15.0,1.0,2500.0,6.0
997006,9970,2,1.0,8.0,1998,6,38.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,12.0,13.0,13.0,13.0,13.0,13.0,,,,0.0,0.0,,,Black,Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,13.0,12.0,2,0,0.0,West,Urban,80.0,35.0,53.0,17.0,1.0,2750.0,2.0
997201,9972,1,1.0,8.0,1983,1,23.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,11.0,12.0,13.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,,,Hispanic,Male,0.0,8,5,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,13.0,11.0,5,0,0.0,West,Urban,61.0,43.333333333333336,24.0,28.0,,,
997202,9972,1,2.0,4.0,1990,2,29.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,12.0,13.0,12.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,,Hispanic,Female,1.0,5,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,13.0,11.0,6,3,1.0,West,Urban,31.0,34.5,31.0,15.0,0.0,,
997203,9972,1,2.0,8.0,1995,3,35.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,12.0,13.0,12.0,13.0,13.0,,1.0,1.0,0.0,0.0,0.0,,Hispanic,Female,1.0,3,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,13.0,11.0,5,2,1.0,West,Urban,57.0,54.333333333333336,6.0,53.0,0.0,,
997301,9973,1,2.0,11.0,1991,1,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,Hispanic,Female,1.0,0,0,0,0,,,,,,,,,,8.0,8.0,0,0,,,,,,,,,,
997401,9974,1,2.0,9.0,1980,1,16.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,0.0,,0.0,7.0,9.0,9.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hispanic,Female,1.0,10,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,11.0,7.0,6,0,0.0,West,Urban,80.33333333333333,33.6,40.0,9.0,,,
997402,9974,1,2.0,10.0,1987,2,23.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,9.0,9.0,9.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,6,6,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,11.0,7.0,6,6,1.0,West,Urban,79.66666666666667,41.25,49.0,22.0,,,
997403,9974,1,2.0,4.0,1991,3,26.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,7.0,9.0,9.0,9.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,Hispanic,Female,1.0,5,1,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,11.0,7.0,6,6,1.0,West,Urban,68.5,43.2,22.0,15.0,1.0,2000.0,2.0
997404,9974,1,1.0,4.0,2001,4,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,9.0,9.0,11.0,11.0,,,,,1.0,1.0,,Hispanic,Male,0.0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2,2,1.0,West,Urban,97.5,40.0,67.0,15.0,0.0,,
997801,9978,1,1.0,5.0,1990,1,28.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,11.0,,,11.0,,1.0,0.0,0.0,0.0,,,,Hispanic,Male,0.0,1,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,11.0,10.0,4,1,1.0,West,Urban,70.0,33.75,45.0,13.0,0.0,,
998001,9980,1,1.0,2.0,1980,1,21.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,11.0,11.0,,,,12.0,0.0,0.0,0.0,0.0,,0.0,,Hispanic,Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,5,0,0.0,West,Urban,62.0,41.0,19.0,13.0,,,
998002,9980,1,1.0,2.0,1981,2,22.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,11.0,11.0,,,,12.0,0.0,0.0,0.0,0.0,,,,Hispanic,Male,0.0,4,2,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,4,0,0.0,West,Urban,39.5,24.0,15.0,10.0,,,
998003,9980,1,2.0,9.0,1986,3,27.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,11.0,11.0,,,,12.0,0.0,0.0,0.0,0.0,,0.0,,Hispanic,Female,1.0,4,4,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,5,0,0.0,West,Urban,58.25,36.25,10.0,12.0,,,
998004,9980,1,1.0,12.0,1989,4,31.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,11.0,11.0,,,,12.0,1.0,1.0,1.0,1.0,,1.0,,Hispanic,Male,0.0,6,4,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,12.0,11.0,5,5,1.0,West,Urban,57.0,36.25,17.0,21.0,1.0,2000.0,4.0
998005,9980,1,2.0,3.0,1991,5,32.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,0.0,,11.0,11.0,,,,12.0,1.0,1.0,1.0,1.0,,1.0,,Hispanic,Female,1.0,3,1,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,5,5,1.0,West,Urban,63.0,29.5,27.0,11.0,1.0,300.0,3.0
998006,9980,1,2.0,10.0,1993,6,35.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,11.0,,,,12.0,1.0,1.0,1.0,1.0,,1.0,,Hispanic,Female,1.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,12.0,11.0,5,5,1.0,West,Urban,24.0,33.0,24.0,27.0,,,
998101,9981,1,2.0,5.0,1979,1,18.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,0.0,,10.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hispanic,Female,1.0,9,4,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,14.0,10.0,6,0,0.0,West,Urban,108.66666666666667,41.333333333333336,84.0,24.0,,,
